"participant","date","model number","building","x","y","error"
"Utah_259","2017-12-01 09:52:42 -0800","0","Harris Hall","353","393","216.640254800441"
"Utah_259","2017-12-01 09:52:42 -0800","0","Harvey House","374","491","80.22468448052632"
"Utah_259","2017-12-01 09:52:42 -0800","0","Snow Church","487","98","252.76471272707352"
"Utah_259","2017-12-01 09:52:42 -0800","0","Golledge Hall","410","313","155.56349186104046"
"Utah_259","2017-12-01 09:52:42 -0800","0","Sauer Center","552","177","186.85020738548835"
"Utah_259","2017-12-01 09:52:42 -0800","0","Tobler Museum","343","53","165.10905486980417"
"Utah_259","2017-12-01 09:52:42 -0800","0","Lynch Station","95","220","126.90547663517127"
"Utah_260","2017-12-01 10:21:35 -0800","0","Tobler Museum","205","349","366.705603993176"
"Utah_260","2017-12-01 10:21:35 -0800","0","Sauer Center","27","260","650.0992231959672"
"Utah_260","2017-12-01 10:21:35 -0800","0","Snow Church","363","191","353.27751131369797"
"Utah_260","2017-12-01 10:21:35 -0800","0","Golledge Hall","305","22","373.4193353322776"
"Utah_260","2017-12-01 10:21:35 -0800","0","Harvey House","632","123","495.2655853176152"
"Utah_260","2017-12-01 10:21:35 -0800","0","Lynch Station","461","276","474.03058973024093"
"Utah_260","2017-12-01 10:21:35 -0800","0","Harris Hall","160","75","160.70469812671936"
"Utah_260","2017-12-01 10:21:35 -0800","0","Batty House","688","445","683.2642241475841"
"Utah_261","2017-12-01 10:53:34 -0800","0","Lynch Station","75","86","73.57309290766564"
"Utah_261","2017-12-01 10:53:34 -0800","0","Sauer Center","267","24","358.50383540486706"
"Utah_261","2017-12-01 10:53:34 -0800","0","Snow Church","447","128","279.8035024798653"
"Utah_261","2017-12-01 10:53:34 -0800","0","Golledge Hall","483","416","148.94965592440957"
"Utah_261","2017-12-01 10:53:34 -0800","0","Harvey House","152","475","142.35167719419397"
"Utah_261","2017-12-01 10:53:34 -0800","0","Harris Hall","512","273","300.6958596322869"
"Utah_261","2017-12-01 10:53:34 -0800","0","Tobler Museum","68","343","479.0260953225826"
"Utah_261","2017-12-01 10:53:34 -0800","0","Batty House","320","474","355.88340787398334"
"Utah_262","2017-12-01 11:13:58 -0800","0","Lynch Station","218","37","223.61797781037194"
"Utah_262","2017-12-01 11:13:58 -0800","0","Batty House","74","106","172.52536045462998"
"Utah_262","2017-12-01 11:13:58 -0800","0","Tobler Museum","433","398","282.44645510255566"
"Utah_262","2017-12-01 11:13:58 -0800","0","Harris Hall","451","224","236.00847442411893"
"Utah_262","2017-12-01 11:13:58 -0800","0","Golledge Hall","125","482","478.750456918842"
"Utah_262","2017-12-01 11:13:58 -0800","0","Snow Church","255","320","475.1273513490883"
"Utah_262","2017-12-01 11:13:58 -0800","0","Sauer Center","55","270","628.589691293136"
"Utah_262","2017-12-01 11:13:58 -0800","0","Harvey House","620","183","444.3872185380673"
"Utah_263","2017-12-04 06:01:31 -0800","0","Tobler Museum","335","23","186.45374761586316"
"Utah_263","2017-12-04 06:01:31 -0800","0","Sauer Center","318","164","345.73110938994193"
"Utah_263","2017-12-04 06:01:31 -0800","0","Snow Church","175","193","541.1330705103875"
"Utah_263","2017-12-04 06:01:31 -0800","0","Golledge Hall","57","35","567.9656679765072"
"Utah_263","2017-12-04 06:01:31 -0800","0","Batty House","612","128","602.4624469624642"
"Utah_263","2017-12-04 06:01:31 -0800","0","Lynch Station","533","231","531.8740452400361"
"Utah_263","2017-12-04 06:01:31 -0800","0","Harris Hall","282","370","158.8238017426859"
"Utah_263","2017-12-04 06:01:31 -0800","0","Harvey House","83","340","256.0195305049988"
"Utah_265","2017-12-04 08:55:40 -0800","0","Lynch Station","170","174","165.72265988693277"
"Utah_265","2017-12-04 08:55:40 -0800","0","Golledge Hall","540","72","220.31114361284588"
"Utah_265","2017-12-04 08:55:40 -0800","0","Snow Church","593","322","169.7586522095413"
"Utah_265","2017-12-04 08:55:40 -0800","0","Sauer Center","336","20","289.3890115398302"
"Utah_265","2017-12-04 08:55:40 -0800","0","Tobler Museum","671","251","219.82947936980608"
"Utah_265","2017-12-04 08:55:40 -0800","0","Harvey House","677","412","389.89485762189787"
"Utah_265","2017-12-04 08:55:40 -0800","0","Harris Hall","438","366","263.3040068058213"
"Utah_265","2017-12-04 08:55:40 -0800","0","Batty House","289","448","315.6263613832026"
"Utah_266","2017-12-04 09:45:57 -0800","0","Lynch Station","2","159","36.40054944640259"
"Utah_266","2017-12-04 09:45:57 -0800","0","Sauer Center","523","312","323.5011591942137"
"Utah_266","2017-12-04 09:45:57 -0800","0","Golledge Hall","304","47","356.5613551690648"
"Utah_266","2017-12-04 09:45:57 -0800","0","Snow Church","377","341","365.2629190049272"
"Utah_266","2017-12-04 09:45:57 -0800","0","Harris Hall","283","294","96.16652224137046"
"Utah_266","2017-12-04 09:45:57 -0800","0","Tobler Museum","608","134","115.62439189029277"
"Utah_266","2017-12-04 09:45:57 -0800","0","Harvey House","146","393","174.26416728633572"
"Utah_266","2017-12-04 09:45:57 -0800","0","Batty House","-8","269","35.12833614050059"
"Utah_267","2017-12-04 09:54:13 -0800","0","Batty House","37","478","206.24257562394823"
"Utah_267","2017-12-04 09:54:13 -0800","0","Lynch Station","14","244","120.01666550941998"
"Utah_267","2017-12-04 09:54:13 -0800","0","Harris Hall","234","52","175.03428235634297"
"Utah_267","2017-12-04 09:54:13 -0800","0","Harvey House","454","19","492.7027501445471"
"Utah_267","2017-12-04 09:54:13 -0800","0","Golledge Hall","635","107","197.2232237846243"
"Utah_267","2017-12-04 09:54:13 -0800","0","Snow Church","462","279","264.5600120955546"
"Utah_267","2017-12-04 09:54:13 -0800","0","Sauer Center","336","404","492.66824537410565"
"Utah_267","2017-12-04 09:54:13 -0800","0","Tobler Museum","672","320","266.9175902783479"
"Utah_268","2017-12-04 10:48:05 -0800","0","Lynch Station","549","38","543.842808171626"
"Utah_268","2017-12-04 10:48:05 -0800","0","Harris Hall","347","150","152.31546211727817"
"Utah_268","2017-12-04 10:48:05 -0800","0","Golledge Hall","159","309","405.3998026639875"
"Utah_268","2017-12-04 10:48:05 -0800","0","Batty House","13","134","138.70832707519762"
"Utah_268","2017-12-04 10:48:05 -0800","0","Harvey House","579","-35","592.9797635670209"
"Utah_268","2017-12-04 10:48:05 -0800","0","Sauer Center","19","463","759.6051605933177"
"Utah_268","2017-12-04 10:48:05 -0800","0","Snow Church","20","368","714.8321481298949"
"Utah_268","2017-12-04 10:48:05 -0800","0","Tobler Museum","248","444","404.6096884653159"
"Utah_270","2017-12-05 06:02:31 -0800","0","Tobler Museum","288","92","207.18349355100662"
"Utah_270","2017-12-05 06:02:31 -0800","0","Sauer Center","479","34","148.85227576359054"
"Utah_270","2017-12-05 06:02:31 -0800","0","Snow Church","531","195","185.27007313648906"
"Utah_270","2017-12-05 06:02:31 -0800","0","Golledge Hall","317","307","247.51767613647314"
"Utah_270","2017-12-05 06:02:31 -0800","0","Harvey House","229","40","449.7221364353772"
"Utah_270","2017-12-05 06:02:31 -0800","0","Lynch Station","68","269","155.43809056984713"
"Utah_270","2017-12-05 06:02:31 -0800","0","Harris Hall","502","315","300.48294460751015"
"Utah_270","2017-12-05 06:02:31 -0800","0","Batty House","142","120","190.60167890131504"
"Utah_271","2017-12-05 06:17:46 -0800","0","Golledge Hall","162","20","484.81439747598256"
"Utah_271","2017-12-05 06:17:46 -0800","0","Snow Church","1","127","719.2419620683988"
"Utah_271","2017-12-05 06:17:46 -0800","0","Sauer Center","3","332","702.7182934860882"
"Utah_271","2017-12-05 06:17:46 -0800","0","Tobler Museum","259","346","323.9320916488516"
"Utah_271","2017-12-05 06:17:46 -0800","0","Lynch Station","524","47","517.7576653223011"
"Utah_271","2017-12-05 06:17:46 -0800","0","Batty House","739","84","736.4020640927074"
"Utah_271","2017-12-05 06:17:46 -0800","0","Harris Hall","357","136","168.11900546934007"
"Utah_271","2017-12-05 06:17:46 -0800","0","Harvey House","525","269","316.25464423467366"
"Utah_272","2017-12-05 06:58:17 -0800","0","Tobler Museum","480","55","68.24954212300622"
"Utah_272","2017-12-05 06:58:17 -0800","0","Sauer Center","620","-4","10.295630140987"
"Utah_272","2017-12-05 06:58:17 -0800","0","Snow Church","681","140","73.824115301167"
"Utah_272","2017-12-05 06:58:17 -0800","0","Golledge Hall","534","182","113.05308487608819"
"Utah_272","2017-12-05 06:58:17 -0800","0","Harvey House","486","428","200.28230076569423"
"Utah_272","2017-12-05 06:58:17 -0800","0","Harris Hall","311","263","102.88342918079665"
"Utah_272","2017-12-05 06:58:17 -0800","0","Lynch Station","90","319","210.02142747824567"
"Utah_272","2017-12-05 06:58:17 -0800","0","Batty House","148","466","228.64164100180878"
"Utah_273","2017-12-05 07:12:10 -0800","0","Golledge Hall","385","207","197.72961336127676"
"Utah_273","2017-12-05 07:12:10 -0800","0","Lynch Station","348","456","472.3557981013888"
"Utah_273","2017-12-05 07:12:10 -0800","0","Batty House","665","541","692.3907856117094"
"Utah_273","2017-12-05 07:12:10 -0800","0","Harvey House","709","80","579.8706752371601"
"Utah_273","2017-12-05 07:12:10 -0800","0","Snow Church","382","36","374.32205385202724"
"Utah_273","2017-12-05 07:12:10 -0800","0","Sauer Center","60","16","565.1070695009929"
"Utah_273","2017-12-05 07:12:10 -0800","0","Tobler Museum","23","284","497.135796337379"
"Utah_273","2017-12-05 07:12:10 -0800","0","Harris Hall","397","370","232.07757323791543"
"Utah_274","2017-12-05 08:10:57 -0800","0","Lynch Station","653","10","651.058369119083"
"Utah_274","2017-12-05 08:10:57 -0800","0","Snow Church","64","227","652.3710600570813"
"Utah_274","2017-12-05 08:10:57 -0800","0","Golledge Hall","226","80","398.45325949225213"
"Utah_274","2017-12-05 08:10:57 -0800","0","Harvey House","636","244","418.3837950972767"
"Utah_274","2017-12-05 08:10:57 -0800","0","Sauer Center","132","409","637.3892060585903"
"Utah_274","2017-12-05 08:10:57 -0800","0","Harris Hall","531","125","331.748398639692"
"Utah_274","2017-12-05 08:10:57 -0800","0","Tobler Museum","350","390","303.7647115778921"
"Utah_274","2017-12-05 08:10:57 -0800","0","Batty House","503","239","477.1425363557519"
"Utah_275","2017-12-05 08:21:54 -0800","0","Snow Church","393","114","335.574134879314"
"Utah_275","2017-12-05 08:21:54 -0800","0","Tobler Museum","404","260","164.21023110634732"
"Utah_275","2017-12-05 08:21:54 -0800","0","Lynch Station","497","438","577.7724465566007"
"Utah_275","2017-12-05 08:21:54 -0800","0","Harvey House","364","482","70.06425622241343"
"Utah_275","2017-12-05 08:21:54 -0800","0","Golledge Hall","157","298","407.060192109226"
"Utah_275","2017-12-05 08:21:54 -0800","0","Harris Hall","704","109","502.80214796677234"
"Utah_275","2017-12-05 08:21:54 -0800","0","Sauer Center","190","98","444.8303047230483"
"Utah_275","2017-12-05 08:21:54 -0800","0","Batty House","695","298","668.5057965343308"
"Utah_276","2017-12-05 15:43:12 -0800","0","Golledge Hall","89","436","496.63870167356066"
"Utah_276","2017-12-05 15:43:12 -0800","0","Sauer Center","179","69","450.56852974880525"
"Utah_276","2017-12-05 15:43:12 -0800","0","Snow Church","248","261","471.3385195377098"
"Utah_276","2017-12-05 15:43:12 -0800","0","Tobler Museum","-6","234","511.414704520705"
"Utah_276","2017-12-05 15:43:12 -0800","0","Batty House","566","28","591.6561501412792"
"Utah_276","2017-12-05 15:43:12 -0800","0","Lynch Station","581","153","569.7385365235531"
"Utah_276","2017-12-05 15:43:12 -0800","0","Harvey House","537","469","243.52617929085162"
"Utah_276","2017-12-05 15:43:12 -0800","0","Harris Hall","377","328","191.43667360252581"
"Utah_276","2017-12-05 15:40:09 -0800","0","Tobler Museum","570","495","380.8648054100037"
"Utah_276","2017-12-05 15:40:09 -0800","0","Sauer Center","676","270","269.8629281690985"
"Utah_276","2017-12-05 15:40:09 -0800","0","Snow Church","384","499","443.4636399976891"
"Utah_276","2017-12-05 15:40:09 -0800","0","Golledge Hall","207","352","362.17399133565624"
"Utah_276","2017-12-05 15:40:09 -0800","0","Harvey House","574","112","466.4000428816447"
"Utah_276","2017-12-05 15:40:09 -0800","0","Lynch Station","204","41","209.1721778822413"
"Utah_276","2017-12-05 15:40:09 -0800","0","Batty House","45","37","235.68835355188853"
"Utah_276","2017-12-05 15:40:09 -0800","0","Harris Hall","235","240","24.413111231467404"
"Utah_278","2017-12-05 16:28:06 -0800","0","Lynch Station","301","35","302.39378300487596"
"Utah_278","2017-12-05 16:28:06 -0800","0","Batty House","220","147","229.94347131414713"
"Utah_278","2017-12-05 16:28:06 -0800","0","Sauer Center","557","32","73.16419889536138"
"Utah_278","2017-12-05 16:28:06 -0800","0","Snow Church","414","222","302.4780983806927"
"Utah_278","2017-12-05 16:28:06 -0800","0","Harvey House","117","219","319.50743340335606"
"Utah_278","2017-12-05 16:28:06 -0800","0","Harris Hall","575","346","379.4733192202055"
"Utah_278","2017-12-05 16:28:06 -0800","0","Golledge Hall","647","187","133.06013678032951"
"Utah_278","2017-12-05 16:28:06 -0800","0","Tobler Museum","284","355","313.0015974400131"
"Utah_279","2017-12-06 06:13:12 -0800","0","Snow Church","533","159","188.692872149427"
"Utah_279","2017-12-06 06:13:12 -0800","0","Sauer Center","286","127","360.2846097184835"
"Utah_279","2017-12-06 06:13:12 -0800","0","Tobler Museum","423","301","192.20041623263984"
"Utah_279","2017-12-06 06:13:12 -0800","0","Golledge Hall","131","267","433.66461695646785"
"Utah_279","2017-12-06 06:13:12 -0800","0","Harris Hall","254","418","195.92090240706835"
"Utah_279","2017-12-06 06:13:12 -0800","0","Harvey House","425","422","145.3616180427282"
"Utah_279","2017-12-06 06:13:12 -0800","0","Lynch Station","12","412","288.0"
"Utah_279","2017-12-06 06:13:12 -0800","0","Batty House","48","165","109.04127658827184"
"Utah_280","2017-12-05 16:50:21 -0800","0","Batty House","","",""
"Utah_280","2017-12-05 16:50:21 -0800","0","Lynch Station","131","98","121.80722474467596"
"Utah_280","2017-12-05 16:50:21 -0800","0","Harris Hall","440","210","225.5681715136247"
"Utah_280","2017-12-05 16:50:21 -0800","0","Golledge Hall","394","454","235.51857676200407"
"Utah_280","2017-12-05 16:50:21 -0800","0","Snow Church","356","325","379.4733192202055"
"Utah_280","2017-12-05 16:50:21 -0800","0","Harvey House","536","52","496.03729698481345"
"Utah_280","2017-12-05 16:50:21 -0800","0","Tobler Museum","532","309","191.02355875650522"
"Utah_280","2017-12-05 16:50:21 -0800","0","Sauer Center","186","424","606.8624226297094"
"Utah_281","2017-12-06 06:16:55 -0800","0","Lynch Station","6","191","67.26812023536856"
"Utah_281","2017-12-06 06:16:55 -0800","0","Batty House","133","434","193.59752064528098"
"Utah_281","2017-12-06 06:16:55 -0800","0","Harris Hall","151","75","164.00304875214974"
"Utah_281","2017-12-06 06:16:55 -0800","0","Harvey House","333","38","448.69811677786214"
"Utah_281","2017-12-06 06:16:55 -0800","0","Golledge Hall","596","417","130.0"
"Utah_281","2017-12-06 06:16:55 -0800","0","Snow Church","577","284","159.88120589988054"
"Utah_281","2017-12-06 06:16:55 -0800","0","Tobler Museum","441","2","130.78226179417453"
"Utah_281","2017-12-06 06:16:55 -0800","0","Sauer Center","584","110","112.72089424769483"
"Utah_282","2017-12-06 07:05:47 -0800","0","Batty House","51","440","169.7056274847714"
"Utah_282","2017-12-06 07:05:47 -0800","0","Lynch Station","12","325","201.0"
"Utah_282","2017-12-06 07:05:47 -0800","0","Golledge Hall","449","76","243.82370680473218"
"Utah_282","2017-12-06 07:05:47 -0800","0","Sauer Center","267","76","364.97260171141613"
"Utah_282","2017-12-06 07:05:47 -0800","0","Snow Church","597","250","127.22421153223941"
"Utah_282","2017-12-06 07:05:47 -0800","0","Tobler Museum","606","113","113.35784048754634"
"Utah_282","2017-12-06 07:05:47 -0800","0","Harvey House","616","393","334.88505490690386"
"Utah_282","2017-12-06 07:05:47 -0800","0","Harris Hall","448","437","314.3405796266209"
"Utah_283","2017-12-06 08:10:40 -0800","0","Lynch Station","14","214","90.0222194794152"
"Utah_283","2017-12-06 08:10:40 -0800","0","Batty House","48","487","216.02314690791817"
"Utah_283","2017-12-06 08:10:40 -0800","0","Sauer Center","86","29","539.534058239144"
"Utah_283","2017-12-06 08:10:40 -0800","0","Snow Church","337","23","420.43429926684144"
"Utah_283","2017-12-06 08:10:40 -0800","0","Golledge Hall","678","270","115.91807451816995"
"Utah_283","2017-12-06 08:10:40 -0800","0","Tobler Museum","686","487","412.88497187473416"
"Utah_283","2017-12-06 08:10:40 -0800","0","Harvey House","720","103","572.1887800367987"
"Utah_283","2017-12-06 08:10:40 -0800","0","Harris Hall","564","8","411.4911906711977"
"Utah_284","2017-12-06 07:17:25 -0800","0","Sauer Center","321","26","304.7244657063164"
"Utah_284","2017-12-06 07:17:25 -0800","0","Batty House","30","511","239.0188277102873"
"Utah_284","2017-12-06 07:17:25 -0800","0","Harvey House","707","11","628.6851358191952"
"Utah_284","2017-12-06 07:17:25 -0800","0","Tobler Museum","236","132","257.19447894540815"
"Utah_284","2017-12-06 07:17:25 -0800","0","Lynch Station","83","258","151.64761785138597"
"Utah_284","2017-12-06 07:17:25 -0800","0","Snow Church","685","190","34.438350715445125"
"Utah_284","2017-12-06 07:17:25 -0800","0","Golledge Hall","561","292","3.1622776601683795"
"Utah_284","2017-12-06 07:17:25 -0800","0","Harris Hall","531","107","337.66403421152216"
"Utah_285","2017-12-06 08:36:03 -0800","0","Batty House","91","505","241.6298822579691"
"Utah_285","2017-12-06 08:36:03 -0800","0","Lynch Station","39","330","207.76188293332345"
"Utah_285","2017-12-06 08:36:03 -0800","0","Tobler Museum","439","92","61.773780845922005"
"Utah_285","2017-12-06 08:36:03 -0800","0","Sauer Center","242","53","385.9961139700761"
"Utah_285","2017-12-06 08:36:03 -0800","0","Snow Church","326","311","404.14848756366763"
"Utah_285","2017-12-06 08:36:03 -0800","0","Harvey House","679","103","542.3550497598413"
"Utah_285","2017-12-06 08:36:03 -0800","0","Golledge Hall","479","240","99.12618221237011"
"Utah_285","2017-12-06 08:36:03 -0800","0","Harris Hall","662","314","455.57985030069096"
"Utah_286","2017-12-06 15:41:26 -0800","0","Golledge Hall","588","424","135.14806694880988"
"Utah_286","2017-12-06 15:41:26 -0800","0","Snow Church","516","266","209.0956718825141"
"Utah_286","2017-12-06 15:41:26 -0800","0","Sauer Center","348","177","326.0567435278712"
"Utah_286","2017-12-06 15:41:26 -0800","0","Tobler Museum","96","194","403.47614551544433"
"Utah_286","2017-12-06 15:41:26 -0800","0","Harvey House","263","-13","498.96392655180995"
"Utah_286","2017-12-06 15:41:26 -0800","0","Lynch Station","436","1","441.4804638939304"
"Utah_286","2017-12-06 15:41:26 -0800","0","Harris Hall","257","90","142.33762678926468"
"Utah_286","2017-12-06 15:41:26 -0800","0","Batty House","649","155","632.9083661952968"
"Utah_287","2017-12-06 16:21:06 -0800","0","Batty House","80","47","231.1579546543878"
"Utah_287","2017-12-06 16:21:06 -0800","0","Lynch Station","282","14","291.547594742265"
"Utah_287","2017-12-06 16:21:06 -0800","0","Harvey House","67","310","286.6251907980176"
"Utah_287","2017-12-06 16:21:06 -0800","0","Harris Hall","649","179","436.5375127065256"
"Utah_287","2017-12-06 16:21:06 -0800","0","Golledge Hall","288","488","339.09438214160963"
"Utah_287","2017-12-06 16:21:06 -0800","0","Snow Church","609","447","264.5996976566678"
"Utah_287","2017-12-06 16:21:06 -0800","0","Sauer Center","509","282","300.30817504690077"
"Utah_287","2017-12-06 16:21:06 -0800","0","Tobler Museum","311","346","288.61739379323626"
"Utah_288","2017-12-07 07:04:31 -0800","0","Golledge Hall","643","462","188.36666371733614"
"Utah_288","2017-12-07 07:04:31 -0800","0","Snow Church","629","293","123.7457069962429"
"Utah_288","2017-12-07 07:04:31 -0800","0","Sauer Center","469","238","280.40149785619906"
"Utah_288","2017-12-07 07:04:31 -0800","0","Tobler Museum","456","462","342.00730986340045"
"Utah_288","2017-12-07 07:04:31 -0800","0","Harvey House","78","363","248.07257002740147"
"Utah_288","2017-12-07 07:04:31 -0800","0","Batty House","82","23","255.0019607767752"
"Utah_288","2017-12-07 07:04:31 -0800","0","Lynch Station","188","17","205.9732992404598"
"Utah_288","2017-12-07 07:04:31 -0800","0","Harris Hall","199","413","187.6832437912346"
"Utah_289","2017-12-07 08:08:24 -0800","0","Batty House","82","432","169.1892431568863"
"Utah_289","2017-12-07 08:08:24 -0800","0","Lynch Station","51","262","143.40502083260543"
"Utah_289","2017-12-07 08:08:24 -0800","0","Harris Hall","345","416","230.21728866442677"
"Utah_289","2017-12-07 08:08:24 -0800","0","Harvey House","554","410","270.60118255469615"
"Utah_289","2017-12-07 08:08:24 -0800","0","Golledge Hall","452","224","130.51053597315428"
"Utah_289","2017-12-07 08:08:24 -0800","0","Tobler Museum","264","69","235.05318547086316"
"Utah_289","2017-12-07 08:08:24 -0800","0","Sauer Center","466","7","159.0125781188394"
"Utah_289","2017-12-07 08:08:24 -0800","0","Snow Church","637","115","119.75391434103521"
"Utah_290","2017-12-07 14:45:15 -0800","0","Batty House","106","472","215.03720608304042"
"Utah_290","2017-12-07 14:45:15 -0800","0","Lynch Station","23","293","169.3576098083579"
"Utah_290","2017-12-07 14:45:15 -0800","0","Harris Hall","318","350","161.19863522995473"
"Utah_290","2017-12-07 14:45:15 -0800","0","Harvey House","116","8","509.129649500007"
"Utah_290","2017-12-07 14:45:15 -0800","0","Sauer Center","528","43","104.17773274553444"
"Utah_290","2017-12-07 14:45:15 -0800","0","Tobler Museum","349","70","153.1012736720371"
"Utah_290","2017-12-07 14:45:15 -0800","0","Golledge Hall","341","223","233.13729860320507"
"Utah_290","2017-12-07 14:45:15 -0800","0","Snow Church","603","233","116.41735265844177"
"Utah_291","2017-12-07 15:20:28 -0800","0","Golledge Hall","121","104","480.8513283749978"
"Utah_291","2017-12-07 15:20:28 -0800","0","Lynch Station","146","368","278.37384934652175"
"Utah_291","2017-12-07 15:20:28 -0800","0","Snow Church","354","533","488.4956499294543"
"Utah_291","2017-12-07 15:20:28 -0800","0","Sauer Center","296","74","336.157701086856"
"Utah_291","2017-12-07 15:20:28 -0800","0","Harvey House","520","263","316.79646462673793"
"Utah_291","2017-12-07 15:20:28 -0800","0","Tobler Museum","442","419","301.34697609234445"
"Utah_291","2017-12-07 15:20:28 -0800","0","Batty House","558","137","547.8923251880792"
"Utah_291","2017-12-07 15:20:28 -0800","0","Harris Hall","508","88","323.87188825212974"
"Utah_292","2017-12-12 09:15:04 -0800","0","Golledge Hall","331","278","233.36237914453991"
"Utah_292","2017-12-12 09:15:04 -0800","0","Sauer Center","131","379","619.6063266300628"
"Utah_292","2017-12-12 09:15:04 -0800","0","Snow Church","562","421","265.2772134956186"
"Utah_292","2017-12-12 09:15:04 -0800","0","Tobler Museum","568","288","182.15652609774924"
"Utah_292","2017-12-12 09:15:04 -0800","0","Lynch Station","112","84","107.70329614269008"
"Utah_292","2017-12-12 09:15:04 -0800","0","Harvey House","348","124","365.0164379860173"
"Utah_292","2017-12-12 09:15:04 -0800","0","Batty House","384","412","383.46968589446544"
"Utah_292","2017-12-12 09:15:04 -0800","0","Harris Hall","526","125","326.98929646090863"
"Utah_293","2017-12-12 10:15:08 -0800","0","Batty House","702","490","709.3299655308522"
"Utah_293","2017-12-12 10:15:08 -0800","0","Lynch Station","313","415","418.6669320593639"
"Utah_293","2017-12-12 10:15:08 -0800","0","Harris Hall","377","254","164.40194646049662"
"Utah_293","2017-12-12 10:15:08 -0800","0","Harvey House","675","51","577.5093072843069"
"Utah_293","2017-12-12 10:15:08 -0800","0","Golledge Hall","166","54","463.22024998913855"
"Utah_293","2017-12-12 10:15:08 -0800","0","Snow Church","9","103","714.3199563220952"
"Utah_293","2017-12-12 10:15:08 -0800","0","Sauer Center","24","277","659.6855311434381"
"Utah_293","2017-12-12 10:15:08 -0800","0","Tobler Museum","220","291","321.0763149159402"
"Utah_294","2018-01-22 10:13:12 -0800","0","Batty House","104","379","131.8256424221024"
"Utah_294","2018-01-22 10:13:12 -0800","0","Lynch Station","59","203","91.92388155425118"
"Utah_294","2018-01-22 10:13:12 -0800","0","Harris Hall","282","26","210.92415698539605"
"Utah_294","2018-01-22 10:13:12 -0800","0","Harvey House","407","31","467.8514721575641"
"Utah_294","2018-01-22 10:13:12 -0800","0","Tobler Museum","561","301","191.48106956041372"
"Utah_294","2018-01-22 10:13:12 -0800","0","Sauer Center","574","156","159.38004893963358"
"Utah_294","2018-01-22 10:13:12 -0800","0","Snow Church","437","180","280.1178323491741"
"Utah_294","2018-01-22 10:13:12 -0800","0","Golledge Hall","349","304","215.39266468475662"
"Utah_295","2018-01-22 11:01:10 -0800","0","Batty House","249","512","326.93118541980664"
"Utah_295","2018-01-22 11:01:10 -0800","0","Lynch Station","224","375","328.54984401152893"
"Utah_295","2018-01-22 11:01:10 -0800","0","Harris Hall","431","335","241.9442084448396"
"Utah_295","2018-01-22 11:01:10 -0800","0","Harvey House","530","35","508.1299046503758"
"Utah_295","2018-01-22 11:01:10 -0800","0","Golledge Hall","241","36","411.5264268549469"
"Utah_295","2018-01-22 11:01:10 -0800","0","Snow Church","90","114","632.5796392550111"
"Utah_295","2018-01-22 11:01:10 -0800","0","Sauer Center","55","234","614.2808803796518"
"Utah_295","2018-01-22 11:01:10 -0800","0","Tobler Museum","215","255","308.1768972522113"
"Utah_296","2018-01-24 10:28:32 -0800","0","Batty House","433","495","463.2116147075762"
"Utah_296","2018-01-24 10:28:32 -0800","0","Lynch Station","114","361","258.0174412709342"
"Utah_296","2018-01-24 10:28:32 -0800","0","Harris Hall","438","299","234.64441182350797"
"Utah_296","2018-01-24 10:28:32 -0800","0","Snow Church","595","190","121.92620719107111"
"Utah_296","2018-01-24 10:28:32 -0800","0","Sauer Center","383","16","242.24987100099764"
"Utah_296","2018-01-24 10:28:32 -0800","0","Tobler Museum","600","39","135.41787178950938"
"Utah_296","2018-01-24 10:28:32 -0800","0","Golledge Hall","168","86","445.9159113554931"
"Utah_296","2018-01-24 10:28:32 -0800","0","Harvey House","113","207","331.7303121513016"
"Utah_297","2018-01-23 09:14:29 -0800","0","Batty House","35","461","189.16923639957952"
"Utah_297","2018-01-23 09:14:29 -0800","0","Lynch Station","7","353","229.05457864884517"
"Utah_297","2018-01-23 09:14:29 -0800","0","Harris Hall","201","335","109.89540481748998"
"Utah_297","2018-01-23 09:14:29 -0800","0","Harvey House","373","341","164.24676556937126"
"Utah_297","2018-01-23 09:14:29 -0800","0","Golledge Hall","312","142","292.7541630788536"
"Utah_297","2018-01-23 09:14:29 -0800","0","Snow Church","291","51","452.0409273506106"
"Utah_297","2018-01-23 09:14:29 -0800","0","Sauer Center","135","32","490.74331375985145"
"Utah_297","2018-01-23 09:14:29 -0800","0","Tobler Museum","127","186","371.553495475416"
"Utah_298","2018-01-24 11:37:53 -0800","0","Sauer Center","291","-3","334.0957946457872"
"Utah_298","2018-01-24 11:37:53 -0800","0","Golledge Hall","691","81","245.41597340026587"
"Utah_298","2018-01-24 11:37:53 -0800","0","Snow Church","541","-9","276.4434842784326"
"Utah_298","2018-01-24 11:37:53 -0800","0","Tobler Museum","-37","322","566.4803615307419"
"Utah_298","2018-01-24 11:37:53 -0800","0","Lynch Station","620","462","695.6349617435858"
"Utah_298","2018-01-24 11:37:53 -0800","0","Harvey House","326","526","52.009614495783374"
"Utah_298","2018-01-24 11:37:53 -0800","0","Harris Hall","157","464","244.96530366564158"
"Utah_298","2018-01-24 11:37:53 -0800","0","Batty House","732","354","709.7527738586163"
"Utah_299","2018-01-24 11:44:21 -0800","0","Lynch Station","164","26","180.8535318980528"
"Utah_299","2018-01-24 11:44:21 -0800","0","Batty House","52","69","204.53361581901396"
"Utah_299","2018-01-24 11:44:21 -0800","0","Harris Hall","202","257","33.61547262794322"
