"participant","date","direction test","start landmark","facing landmark","target landmark","bearing","actual direction","abs error","same or different route"
"UT_141","2017-09-19 13:03:19 -0700","0","Sauer Center","Tobler Museum","Harris Hall","277","4.240040563502388","87.24004056350236","different"
"UT_141","2017-09-19 13:03:19 -0700","0","Sauer Center","Tobler Museum","Harvey House","313","23.091344032837192","70.09134403283718","different"
"UT_141","2017-09-19 13:03:19 -0700","0","Sauer Center","Tobler Museum","Golledge Hall","135","51.85616181338527","83.14383818661473","same"
"UT_141","2017-09-19 13:03:19 -0700","0","Sauer Center","Tobler Museum","Snow Church","111","89.63525725921563","21.364742740784365","same"
"UT_141","2017-09-19 13:03:19 -0700","0","Sauer Center","Tobler Museum","Sauer Center","284","107.16801914282013","176.83198085717987","same"
"UT_141","2017-09-19 13:03:19 -0700","0","Sauer Center","Tobler Museum","Tobler Museum","0","2.713388186025341","2.713388186025327","same"
"UT_141","2017-09-19 13:03:19 -0700","0","Tobler Museum","Golledge Hall","Batty House","172","136.41472816658103","35.58527183341897","different"
"UT_141","2017-09-19 13:03:19 -0700","0","Tobler Museum","Golledge Hall","Lynch Station","136","151.18783075667287","15.187830756672838","different"
"UT_141","2017-09-19 13:03:19 -0700","0","Tobler Museum","Golledge Hall","Harris Hall","233","134.13812897590958","98.86187102409042","different"
"UT_141","2017-09-19 13:03:19 -0700","0","Tobler Museum","Golledge Hall","Harvey House","252","94.67158429901373","157.32841570098628","different"
"UT_141","2017-09-19 13:03:19 -0700","0","Tobler Museum","Golledge Hall","Golledge Hall","0","14.726923962424317","14.726923962424337","same"
"UT_141","2017-09-19 13:03:19 -0700","0","Tobler Museum","Golledge Hall","Snow Church","307","13.793808612176546","66.79380861217652","same"
"UT_141","2017-09-19 13:03:19 -0700","0","Tobler Museum","Golledge Hall","Sauer Center","299","73.27642085298281","134.27642085298282","same"
"UT_141","2017-09-19 13:03:19 -0700","0","Tobler Museum","Golledge Hall","Tobler Museum","213","122.22875743509849","90.77124256490151","same"
"UT_143","2017-09-19 14:37:59 -0700","0","Batty House","Lynch Station","Batty House","356","96.33667364573546","100.33667364573546","same"
"UT_143","2017-09-19 14:37:59 -0700","0","Batty House","Lynch Station","Lynch Station","93","47.3279838915145","45.6720161084855","same"
"UT_143","2017-09-19 14:37:59 -0700","0","Batty House","Lynch Station","Harris Hall","179","37.52863730402908","141.47136269597092","same"
"UT_143","2017-09-19 14:37:59 -0700","0","Batty House","Lynch Station","Harvey House","133","93.19423765817854","39.80576234182146","same"
"UT_143","2017-09-19 14:37:59 -0700","0","Batty House","Lynch Station","Golledge Hall","49","51.76768153806619","2.767681538066199","different"
"UT_143","2017-09-19 14:37:59 -0700","0","Batty House","Lynch Station","Snow Church","227","48.199475530819626","178.80052446918037","different"
"UT_143","2017-09-19 14:37:59 -0700","0","Batty House","Lynch Station","Sauer Center","257","30.33169509747685","133.33169509747685","different"
"UT_143","2017-09-19 14:37:59 -0700","0","Batty House","Lynch Station","Tobler Museum","301","37.308021981292235","96.30802198129226","different"
"UT_143","2017-09-19 14:37:59 -0700","0","Lynch Station","Harris Hall","Batty House","328","130.6542463331721","162.6542463331721","same"
"UT_143","2017-09-19 14:37:59 -0700","0","Lynch Station","Harris Hall","Lynch Station","355","162.74412789360767","167.74412789360767","same"
"UT_143","2017-09-19 14:37:59 -0700","0","Lynch Station","Harris Hall","Harris Hall","154","7.021704670907995","146.978295329092","same"
"UT_143","2017-09-19 14:37:59 -0700","0","Lynch Station","Harris Hall","Harvey House","92","48.195938013595914","43.804061986404086","same"
"UT_143","2017-09-19 14:37:59 -0700","0","Lynch Station","Harris Hall","Golledge Hall","61","3.3238637380609717","57.67613626193903","different"
"UT_143","2017-09-19 14:37:59 -0700","0","Lynch Station","Harris Hall","Snow Church","294","8.968174613078455","74.96817461307847","different"
"UT_143","2017-09-19 14:37:59 -0700","0","Lynch Station","Harris Hall","Sauer Center","263","29.209033423777644","126.20903342377764","different"
