good_pointing_coding_between,good_pointing_coding_within,bad_pointing_coding_between,bad_pointing_coding_within,trackpad/mouse,Site,Experimenter ,NOTES,gender,Age,Hispanic,Racial_Category,Racial_Category_Text,Education_Level,Education_Level_Text,Handedness,First_Language,Age_started_speaking_English,participant,Participant_UUID_Silcton,date,MRT,SBSOD,New_or_Original,Education_Numeric,Overall_r,Overall_rsquared,Overall_angle,Overall_x_scale,Overall_y_scale,Overall_distortion_index,Batty_r,Batty_rsquared,Batty_angle,Batty_x_scale,Batty_y_scale,Batty_distortion_index,Golledge_r,Golledge_rsquared,Golledge_angle,Golledge_x_scale,Golledge_y_scale,Golledge_distortion_index,good_pointing_coding_total,bad_pointing_coding_total,Study,Motivation,Buildings_ID,Differently_Classified,Ethnicity,WRAT,Buildings_Percent,Study_Combined_Correct,Cluster_Matches,K_Means_Across_All,SAQ,Total_Time_in_Environment,Within_rsquared_average
,,41.53944872,29.4796179,,,,,Female,,,,,,,,,,Original_1022,,,,4.2,Original,,,0.584021448,,,,,,0.474775591,,,,,,0.944968048,,,,,,,1,,,,Black,,,1,0,Non-Integrator,4.375,,0.70987182
,,18.27062605,13.12393258,,,,,Female,,,,,,,,,,Original_1023,,,,4.866666667,Original,,,0.556533065,,,,,,0.544695963,,,,,,0.880452771,,,,,,,1,,,,,,,1,0,Integrator,2.875,,0.712574367
,,60.117425,62.11886212,,,,,Female,,,,,,,,,,Original_1024,,,,4.2,Original,,,0.283410358,,,,,,0.315806735,,,,,,0.314138414,,,,,,,1,,,,,,,1,0,Imprecise Navigator,3.875,,0.314972575
,,49.81412383,20.58118603,,,,,Female,,,,,,,,,,Original_1025,,,,5.4,Original,,,0.620759812,,,,,,0.927373205,,,,,,0.235555577,,,,,,,1,,6,,White,48,0.75,1,0,Non-Integrator,4.125,,0.581464391
,,64.96644922,22.135052,,,,,Female,,,,,,,,,,Original_1026,,,,5.2,Original,,,0.194100423,,,,,,0.90038077,,,,,,0.098159718,,,,,,,1,,6,,Black,46,0.75,1,0,Non-Integrator,4,,0.499270244
,,54.83384457,40.63328669,,,,,Female,,,,,,,,,,Original_1027,,,,1.533333333,Original,,,0.563004696,,,,,,0.878079943,,,,,,0.067040223,,,,,,,1,,2,,White,53,0.25,1,0,Imprecise Navigator,6.125,,0.472560083
,,48.5976801,21.29849067,,,,,Male,,,,,,,,,,Original_1028,,,,5.533333333,Original,,,0.346972046,,,,,,0.865736269,,,,,,0.495439179,,,,,,,1,,,,,,,1,0,Non-Integrator,3.875,,0.680587724
,,26.4978102,17.90119272,,,,,Male,,,,,,,,,,Original_1029,,,,5.666666667,Original,,,0.844956638,,,,,,0.88229622,,,,,,0.927742994,,,,,,,1,,5,,White,49,0.625,1,0,Integrator,3.125,,0.905019607
,,46.28846813,56.42274034,,,,,Female,,,,,,,,,,Original_1030,,,,3.733333333,Original,,,0.251198056,,,,,,0.72583708,,,,,,0.593903276,,,,,,,1,,,,White,,,1,0,Imprecise Navigator,4,,0.659870178
,,47.86036847,25.29494922,,,,,Male,,,,,,,,,,Original_1031,,,,2.466666667,Original,,,0.182477583,,,,,,0.364100183,,,,,,0.968746842,,,,,,,1,,2,,Asian,30,0.25,1,0,Non-Integrator,4.125,,0.666423513
,,58.88772508,35.53028071,,,,,Female,,,,,,,,,,Original_1032,,,,4.466666667,Original,,,0.132261091,,,,,,0.75091528,,,,,,0.923157393,,,,,,,1,,,,Black,,,1,0,Imprecise Navigator,2.5,,0.837036337
,,52.18896101,28.91570817,,,,,Female,,,,,,,,,,Original_1033,,,,4.266666667,Original,,,0.599725743,,,,,,0.942374413,,,,,,0.201634786,,,,,,,1,,,,White,,,1,0,Non-Integrator,4.25,,0.5720046
,,19.41641658,30.44606518,,,,,Female,,,,,,,,,,Original_1034,,,,3.4,Original,,,0.86077427,,,,,,0.909433899,,,,,,0.779103127,,,,,,,1,,,,Asian,,,1,0,Integrator,5.5,,0.844268513
,,23.42953232,15.08506293,,,,,Female,,,,,,,,,,Original_1035,,,,5.066666667,Original,,,0.934090262,,,,,,0.92006253,,,,,,0.84567436,,,,,,,1,,,,Hispanic,,,1,0,Integrator,2.5,,0.882868445
,,48.59248235,24.66594298,,,,,Female,,,,,,,,,,Original_1036,,,,4.133333333,Original,,,0.31788004,,,,,,0.608429415,,,,,,0.387861865,,,,,,,1,,,,White,,,1,0,Non-Integrator,4.5,,0.49814564
,,55.31483806,8.416698727,,,,,Male,,,,,,,,,,Original_1037,,,,5.266666667,Original,,,0.439681971,,,,,,0.91348728,,,,,,0.762399182,,,,,,,1,,,,Wh/Hisp,,,1,0,Non-Integrator,2.5,,0.837943231
,,51.7506493,29.08844749,,,,,Male,,,,,,,,,,Original_1038,,,,4.333333333,Original,,,0.706467382,,,,,,0.381987662,,,,,,0.75302432,,,,,,,1,,,,White,,,1,0,Non-Integrator,4.25,,0.567505991
,,45.14781479,22.16517183,,,,,Female,,,,,,,,,,Original_1039,,,,3.466666667,Original,,,0.786142387,,,,,,0.511931771,,,,,,0.944992575,,,,,,,1,,3,,White,44,0.375,1,0,Non-Integrator,2.375,,0.728462173
,,41.70316673,37.73454885,,,,,Female,,,,,,,,,,Original_1040,,,,4.066666667,Original,,,0.410248743,,,,,,0.869169993,,,,,,0.379922303,,,,,,,1,,4,,,41,0.5,1,0,Imprecise Navigator,3.625,,0.624546148
,,69.06351603,27.92107757,,,,,Female,,,,,,,,,,Original_1041,,,,4.4,Original,,,0.651624534,,,,,,0.410061062,,,,,,0.174621863,,,,,,,1,,,,Black,,,1,0,Non-Integrator,3.5,,0.292341463
,,59.89432511,41.4575434,,,,,Male,,,,,,,,,,Original_1042,,,,4.4,Original,,,0.54362813,,,,,,0.890938281,,,,,,0.877680413,,,,,,,1,,,,Asian,,,1,0,Imprecise Navigator,4.13,,0.884309347
,,49.18427388,22.11474308,,,,,Female,,,,,,,,,,Original_1043,,,,4.133333333,Original,,,0.168624245,,,,,,0.195751197,,,,,,0.534365126,,,,,,,1,,1,,White,52,0.125,1,0,Non-Integrator,4.5,,0.365058162
,,22.08706945,15.39305344,,,,,Male,,,,,,,,,,Original_1044,,,,4.133333333,Original,,,0.800585313,,,,,,0.941577288,,,,,,0.889111759,,,,,,,1,,2,,White,44,0.25,1,0,Integrator,4.125,,0.915344524
,,56.03287539,31.44232223,,,,,Male,,,,,,,,,,Original_1045,,,,4.8,Original,,,0.213885223,,,,,,0.425331847,,,,,,0.323238057,,,,,,,1,,,,White,,,1,0,Imprecise Navigator,1.5,,0.374284952
,,38.20504991,54.02877278,,,,,Female,,,,,,,,,,Original_1046,,,,2.533333333,Original,,,0.278763462,,,,,,0.72924268,,,,,,0.097592495,,,,,,,1,,,,White,,,1,0,Imprecise Navigator,4.5,,0.413417588
,,54.75005995,26.76401687,,,,,Male,,,,,,,,,,Original_1047,,,,4.133333333,Original,,,0.529059279,,,,,,0.518339997,,,,,,0.124978877,,,,,,,1,,3,,White,46,0.375,1,0,Non-Integrator,4.375,,0.321659437
,,54.76185905,20.94042213,,,,,Female,,,,,,,,,,Original_1048,,,,5.066666667,Original,,,0.554398838,,,,,,0.884334841,,,,,,0.969006394,,,,,,,1,,3,,Black,48,0.375,1,0,Non-Integrator,3.25,,0.926670618
,,49.87112735,19.63390672,,,,,Female,,,,,,,,,,Original_1049,,,,3.133333333,Original,,,0.361680287,,,,,,0.710338943,,,,,,0.172097737,,,,,,,1,,6,,,45,0.75,1,0,Non-Integrator,5.125,,0.44121834
,,53.55524499,30.68942306,,,,,Female,,,,,,,,,,Original_1050,,,,3.8,Original,,,0.279210109,,,,,,0.528806234,,,,,,0.120691569,,,,,,,1,,0,,Black,46,0,1,0,Imprecise Navigator,3.625,,0.324748901
,,55.39852243,38.32111896,,,,,Female,,,,,,,,,,Original_1051,,,,4.866666667,Original,,,0.311572514,,,,,,0.250372378,,,,,,0.028361732,,,,,,,1,,6,,Black,,0.75,1,0,Imprecise Navigator,4.625,,0.139367055
,,38.88046242,15.53681824,,,,,Female,,,,,,,,,,Original_1052,,,,5.2,Original,,,0.84162888,,,,,,0.806981875,,,,,,0.880245805,,,,,,,1,,6,,,,0.75,1,0,Integrator,3,,0.84361384
,,54.1155528,24.02366408,,,,,Female,,,,,,,,,,Original_1053,,,,2.933333333,Original,,,0.306669191,,,,,,0.538978388,,,,,,0.270157955,,,,,,,1,,6,,White,44,0.75,1,0,Non-Integrator,3.625,,0.404568172
,,55.09679958,32.10982315,,,,,Female,,,,,,,,,,Original_1054,,,,4.333333333,Original,,,0.144922644,,,,,,0.537722735,,,,,,0.723376206,,,,,,,1,,3,,White,47,0.375,1,0,Imprecise Navigator,3.625,,0.630549471
,,52.58549996,24.9615261,,,,,Male,,,,,,,,,,Original_1055,,,,6.133333333,Original,,,0.601214442,,,,,,0.580828839,,,,,,0.878389429,,,,,,,1,,7,,Other,49,0.875,1,0,Non-Integrator,3.125,,0.729609134
,,55.41666858,31.99866097,,,,,Female,,,,,,,,,,Original_1056,,,,3.466666667,Original,,,0.427393591,,,,,,0.531853207,,,,,,0.388884484,,,,,,,1,,6,,White,,0.75,1,0,Imprecise Navigator,2.25,,0.460368846
,,57.14384422,52.87956116,,,,,,,,,,,,,,,Original_1057,,,,,Original,,,0.023789958,,,,,,0.557736079,,,,,,0.470850327,,,,,,,1,,,,,,,1,0,Imprecise Navigator,,,0.514293203
,,32.6986447,16.82468759,,,,,Female,,,,,,,,,,Original_1058,,,,4.6,Original,,,0.710994056,,,,,,0.72734393,,,,,,0.969197037,,,,,,,1,,,,White,,,1,0,Integrator,1.75,,0.848270484
,,27.59545236,23.18634376,,,,,Male,,,,,,,,,,Original_1059,,,,4.666666667,Original,,,0.102189465,,,,,,0.771196972,,,,,,0.866311416,,,,,,,1,,4,,White,41,0.5,1,0,Integrator,4,,0.818754194
,,29.06367292,19.55801701,,,,,Male,,,,,,,,,,Original_1060,,,,3.4,Original,,,0.768920038,,,,,,0.911162933,,,,,,0.714576135,,,,,,,1,,4,,White,54,0.5,1,0,Integrator,5.125,,0.812869534
,,31.7843397,13.77574374,,,,,Male,,,,,,,,,,Original_1061,,,,4.5333,Original,,,0.31261923,,,,,,0.497273333,,,,,,0.966440487,,,,,,,1,,,,White,,,1,0,Integrator,4.25,,0.73185691
,,16.73855987,14.80391661,,,,,Male,,,,,,,,,,Original_1062,,,,4.533333333,Original,,,0.938457784,,,,,,0.958272576,,,,,,0.979682636,,,,,,,1,,6,,White,52,0.75,1,0,Integrator,4,,0.968977606
,,47.92512472,18.27000956,,,,,Female,,,,,,,,,,Original_1063,,,,4.86666,Original,,,0.407052598,,,,,,,,,,,,,,,,,,,1,,,,Wh/Hisp,,,1,0,Non-Integrator,3.875,,
,,46.12559369,7.275072109,,,,,Male,,,,,,,,,,Original_1064,,,,5.06666,Original,,,0.905952474,,,,,,,,,,,,,,,,,,,1,,,,White,,,1,0,Non-Integrator,3.5,,
,,49.42832053,26.31430193,,,,,Male,,,,,,,,,,Original_1065,,,,2.9333,Original,,,0.177950086,,,,,,0.856222062,,,,,,0.26839116,,,,,,,1,,,,White,,,1,0,Non-Integrator,4.25,,0.562306611
,,35.53729562,8.709049318,,,,,Female,,,,,,,,,,Original_1066,,,,4.666666667,Original,,,0.721412872,,,,,,0.671345586,,,,,,0.895808516,,,,,,,1,,8,,White,41,1,1,0,Integrator,4.5,,0.783577051
,,54.73,34.66004224,,,,,Female,,,,,,,,,,Original_1067,,,,3.53333,Original,,,0.46363967,,,,,,0.830895298,,,,,,0.359912062,,,,,,,1,,,,,,,1,0,Imprecise Navigator,3.125,,0.59540368
,,63.75,24.58698812,,,,,Male,,,,,,,,,,Original_1068,,,,3.86666,Original,,,0.684395177,,,,,,0.702651604,,,,,,0.075345643,,,,,,,1,,,,Black,,,1,0,Non-Integrator,3.25,,0.388998624
,,39.45,15.31812801,,,,,Male,,,,,,,,,,Original_1069,,,,5.8,Original,,,0.592426591,,,,,,0.7322593,,,,,,0.955561396,,,,,,,1,,,,Omitted,,,1,0,Integrator,2.25,,0.843910348
,,49.09,17.03567979,,,,,Male,,,,,,,,,,Original_1070,,,,5.6,Original,,,0.025104732,,,,,,0.731621485,,,,,,0.875450739,,,,,,,1,,,,Hispanic,,,1,0,Non-Integrator,4.625,,0.803536112
,,47.87,12.09132139,,,,,Female,,,,,,,,,,Original_1071,,,,4.933333,Original,,,0.826977146,,,,,,0.977464646,,,,,,0.232651146,,,,,,,1,,,,Asian,,,1,0,Non-Integrator,4.75,,0.605057896
,,45.62,40.58600396,,,,,Female,,,,,,,,,,Original_1072,,,,4.733333,Original,,,0.255259295,,,,,,0.437774585,,,,,,0.560630583,,,,,,,1,,,,Black,,,1,0,Imprecise Navigator,3.25,,0.499202584
,,65.28,36.37281928,,,,,Female,,,,,,,,,,Original_1073,,,,4.133333333,Original,,,0.307161237,,,,,,0.178741808,,,,,,0.164648233,,,,,,,1,,5,,White,49,0.625,1,0,Imprecise Navigator,3.5,,0.171695021
,,50.32,31.08603337,,,,,Male,,,,,,,,,,Original_1074,,,,4.93333,Original,,,0.194605709,,,,,,0.863384083,,,,,,0.09943469,,,,,,,1,,,,White,,,1,0,Imprecise Navigator,5,,0.481409387
,,38.39,35.60436094,,,,,Male,,,,,,,,,,Original_1075,,,,1.933333,Original,,,0.311039649,,,,,,0.860595379,,,,,,0.758112613,,,,,,,1,,,,White,,,1,0,Imprecise Navigator,5.625,,0.809353996
,,17.31,20.04761301,,,,,Male,,,,,,,,,,Original_1076,,,,5.33333,Original,,,0.808177413,,,,,,0.789534431,,,,,,0.871785382,,,,,,,1,,,,White,,,1,0,Integrator,3.5,,0.830659907
,,43.98,34.50824627,,,,,Female,,,,,,,,,,Original_1077,,,,1.66666,Original,,,0.082356994,,,,,,0.418840833,,,,,,0.940319932,,,,,,,1,,,,Wh/Hisp,,,1,0,Imprecise Navigator,3,,0.679580383
,,17.29,7.414827951,,,,,Female,,,,,,,,,,Original_1078,,,,5.133333333,Original,,,0.924937172,,,,,,0.911237061,,,,,,0.943915269,,,,,,,1,,7,,Black/Wh,45,0.875,1,0,Integrator,3.25,,0.927576165
,,56.2,33.02379526,,,,,Female,,,,,,,,,,Original_1079,,,,3.4,Original,,,0.180335153,,,,,,0.143743655,,,,,,0.810639536,,,,,,,1,,,,Other,,,1,0,Imprecise Navigator,5.875,,0.477191595
,,51.95,28.97481235,,,,,Female,,,,,,,,,,Original_1080,,,,2.9333,Original,,,0.176538472,,,,,,0.238640746,,,,,,0.698168013,,,,,,,1,,,,White,,,1,0,Non-Integrator,5.5,,0.46840438
,,44.9236335,28.87561193,,,,,Female,,,,,,,,,,Original_1102,,,,4.4,Original,,,0.32218722,,,,,,0.724983656,,,,,,0.304543727,,,,,,,1,,7,,Black,51,0.875,1,0,Non-Integrator,3.625,,0.514763692
,,53.17373154,35.62640613,,,,,Female,,,,,,,,,,Original_1103,,,,3.866666667,Original,,,0.401944019,,,,,,0.51098972,,,,,,0.342251669,,,,,,,1,,3,,White,50,0.375,1,0,Imprecise Navigator,4,,0.426620694
,,55.19632366,17.53079337,,,,,Male,,,,,,,,,,Original_1104,,,,3.8,Original,,,0.486912138,,,,,,0.781362909,,,,,,0.896071233,,,,,,,1,,8,,White,50,1,1,0,Non-Integrator,3.75,,0.838717071
,,21.46899195,10.73991153,,,,,Male,,,,,,,,,,Original_1105,,,,4.4,Original,,,0.882670121,,,,,,0.975700711,,,,,,0.971465313,,,,,,,1,,8,,Hisp,48,1,1,0,Integrator,4.875,,0.973583012
,,55.27919647,29.37610175,,,,,Female,,,,,,,,,,Original_1106,,,,4.466666667,Original,,,0.148406619,,,,,,0.745599208,,,,,,0.660960969,,,,,,,1,,8,,Bl/Hisp,46,1,1,0,Non-Integrator,4.625,,0.703280089
,,63.26695605,22.72474644,,,,,Female,,,,,,,,,,Original_1107,,,,2.8,Original,,,0.002504729,,,,,,0.587719085,,,,,,0.867908504,,,,,,,1,,6,,White,47,0.75,1,0,Non-Integrator,5.875,,0.727813795
,,31.6837969,11.37942145,,,,,Female,,,,,,,,,,Original_1108,,,,5.133333333,Original,,,0.735628183,,,,,,0.831984869,,,,,,0.899020568,,,,,,,1,,8,,White,51,1,1,0,Integrator,2.125,,0.865502718
,,50.0866237,16.27798149,,,,,Male,,,,,,,,,,Original_1109,,,,4.533333333,Original,,,0.393789786,,,,,,0.681571098,,,,,,0.952004649,,,,,,,1,,8,,White,52,1,1,0,Non-Integrator,4,,0.816787874
,,59.34420109,20.67377539,,,,,Female,,,,,,,,,,Original_1110,,,,5.2,Original,,,0.149074416,,,,,,0.724078588,,,,,,0.367234211,,,,,,,1,,8,,Black,48,1,1,0,Non-Integrator,3.375,,0.5456564
,,23.32532268,12.07899916,,,,,Male,,,,,,,,,,Original_1111,,,,3.533333333,Original,,,0.817963372,,,,,,0.873734323,,,,,,0.787320594,,,,,,,1,,8,,White,51,1,1,0,Integrator,4.125,,0.830527459
,,65.71674511,46.71496409,,,,,,,,,,,,,,,Original_1112,,,,,Original,,,0.013531162,,,,,,0.187217788,,,,,,0.318669576,,,,,,,1,,6,,,51,0.75,1,0,Imprecise Navigator,,,0.252943682
,,53.39346302,35.32638949,,,,,Female,,,,,,,,,,Original_1113,,,,2.6,Original,,,,,,,,,,,,,,,,,,,,,,1,,,,White,,,1,0,Imprecise Navigator,5,,
,,45.55216718,28.71926973,,,,,Female,,,,,,,,,,Original_1114,,,,4.2,Original,,,0.027811948,,,,,,0.805323569,,,,,,0.770481756,,,,,,,1,,8,,Black,45,1,1,0,Non-Integrator,4.5,,0.787902663
,,46.41551055,15.70106754,,,,,Female,,,,,,,,,,Original_1115,,,,5.2,Original,,,0.082182057,,,,,,0.686754817,,,,,,0.82351831,,,,,,,1,,5,,White,46,0.625,1,0,Non-Integrator,4.125,,0.755136564
,,56.92602031,41.5941092,,,,,Female,,,,,,,,,,Original_1116,,,,4.133333333,Original,,,0.568448963,,,,,,0.310495573,,,,,,0.939581083,,,,,,,1,,7,,White,51,0.875,1,0,Imprecise Navigator,3.875,,0.625038328
,,20.4521953,16.10467395,,,,,Male,,,,,,,,,,Original_1117,,,,5.733333333,Original,,,0.094788289,,,,,,0.780674729,,,,,,0.944005405,,,,,,,1,,6,,White,49,0.75,1,0,Integrator,2.75,,0.862340067
,,27.46152477,19.1453892,,,,,Male,,,,,,,,,,Original_1118,,,,3.666666667,Original,,,0.881055223,,,,,,0.895667889,,,,,,0.890377209,,,,,,,1,,7,,White,52,0.875,1,0,Integrator,4.5,,0.893022549
,,54.8634134,40.22937255,,,,,Female,,,,,,,,,,Original_1119,,,,5.066666667,Original,,,0.393287035,,,,,,0.420701565,,,,,,0.586158769,,,,,,,1,,3,,Black,35,0.375,1,0,Imprecise Navigator,1.875,,0.503430167
,,40.54925474,39.43201553,,,,,Female,,,,,,,,,,Original_1120,,,,5.466666667,Original,,,0.734442652,,,,,,0.783078938,,,,,,0.261727963,,,,,,,1,,5,,Black,45,0.625,1,0,Imprecise Navigator,4.75,,0.52240345
,,60.88684241,14.11935722,,,,,Male,,,,,,,,,,Original_1121,,,,5.2,Original,,,0.251981213,,,,,,0.792842793,,,,,,0.844313294,,,,,,,1,,8,,White,46,1,1,0,Non-Integrator,2.875,,0.818578044
,,32.68813796,20.23043506,,,,,Female,,,,,,,,,,Original_1122,,,,5.4,Original,,,0.237621663,,,,,,0.900997263,,,,,,0.024548506,,,,,,,1,,7,,White,44,0.875,1,0,Integrator,4.375,,0.462772885
,,49.31738138,20.06017202,,,,,Female,,,,,,,,,,Original_1123,,,,3.466666667,Original,,,0.525829939,,,,,,0.440301747,,,,,,0.397882107,,,,,,,1,,,,White,,,1,0,Non-Integrator,3.125,,0.419091927
,,63.94444233,40.11473399,,,,,Female,,,,,,,,,,Original_1124,,,,4.666666667,Original,,,0.146397172,,,,,,0.648067814,,,,,,0.586860563,,,,,,,1,,5,,Omitted,40,0.625,1,0,Imprecise Navigator,4.75,,0.617464189
,,41.92705429,22.40181711,,,,,Male,,,,,,,,,,Original_1125,,,,,Original,,,0.511718444,,,,,,0.834066419,,,,,,0.857612186,,,,,,,1,,7,,,44,0.875,1,0,Non-Integrator,,,0.845839303
,,55.03643991,44.44595988,,,,,Female,,,,,,,,,,Original_1126,,,,2.133333333,Original,,,0.59358223,,,,,,0.224532746,,,,,,0.523353327,,,,,,,1,,5,,White,46,0.625,1,0,Imprecise Navigator,4.375,,0.373943037
,,48.50234793,25.65529031,,,,,Female,,,,,,,,,,Original_1127,,,,3.066666667,Original,,,0.409250839,,,,,,0.490719431,,,,,,0.24541257,,,,,,,1,,5,,Asian,49,0.625,1,0,Non-Integrator,5.75,,0.368066001
,,38.1644721,5.883999165,,,,,Female,,,,,,,,,,Original_1128,,,,6,Original,,,0.878916976,,,,,,0.970839198,,,,,,0.941767392,,,,,,,1,,7,,White,49,0.875,1,0,Integrator,3.25,,0.956303295
,,45.0663268,24.63915097,,,,,Male,,,,,,,,,,Original_1129,,,,5.266666667,Original,,,0.486624176,,,,,,0.295904954,,,,,,0.110268517,,,,,,,1,,3,,White,43,0.375,1,0,Non-Integrator,3.25,,0.203086736
,,30.59136758,16.91855291,,,,,Male,,,,,,,,,,Original_1130,,,,5.733333333,Original,,,0.440209423,,,,,,0.752208447,,,,,,0.970838656,,,,,,,1,,8,,Black,44,1,1,0,Integrator,2.875,,0.861523551
,,62.08474116,44.58120507,,,,,Male,,,,,,,,,,Original_1131,,,,3.6,Original,,,0.224313202,,,,,,0.669911971,,,,,,0.154731827,,,,,,,1,,,,White,,,1,0,Imprecise Navigator,3.75,,0.412321899
,,41.25832922,20.388315,,,,,Male,,,,,,,,,,Original_1132,,,,5.666666667,Original,,,0.564767686,,,,,,0.546916249,,,,,,0.669478507,,,,,,,1,,7,,Asian,48,0.875,1,0,Non-Integrator,2.875,,0.608197378
,,54.33451949,15.79837249,,,,,Male,,,,,,,,,,Original_1133,,,,2.8,Original,,,0.489721118,,,,,,0.888109934,,,,,,0.788215108,,,,,,,1,,6,,Asian,54,0.75,1,0,Non-Integrator,5,,0.838162521
,,48.29118238,57.33305818,,,,,Female,,,,,,,,,,Original_1134,,,,5,Original,,,0.158989504,,,,,,0.207451362,,,,,,0.047820509,,,,,,,1,,3,,White,45,0.375,1,0,Imprecise Navigator,4.5,,0.127635936
,,36.96998561,22.72564489,,,,,Female,,,,,,,,,,Original_1135,,,,5.2,Original,,,0.601300694,,,,,,0.694759532,,,,,,0.816179969,,,,,,,1,,7,,Other,45,0.875,1,0,Integrator,4.875,,0.755469751
,,45.43090681,38.52470734,,,,,Female,,,,,,,,,,Original_1136,,,,2.533333333,Original,,,0.631307315,,,,,,0.173008151,,,,,,0.275274607,,,,,,,1,,4,,Hispanic,49,0.5,1,0,Imprecise Navigator,4.625,,0.224141379
,,59.73787708,21.55834165,,,,,Female,,,,,,,,,,Original_1137,,,,4.4,Original,,,0.410108107,,,,,,0.452350334,,,,,,0.897349531,,,,,,,1,,7,,Other,48,0.875,1,0,Non-Integrator,3.25,,0.674849932
,,41.72527662,21.95451539,,,,,Male,,,,,,,,,,Original_1138,,,,3.333333333,Original,,,0.290372616,,,,,,0.137833297,,,,,,0.914305918,,,,,,,1,,,,Asian,,,1,0,Non-Integrator,5.125,,0.526069608
,,49.30253362,25.70020116,,,,,Male,,,,,,,,,,Original_1139,,,,4.133333333,Original,,,0.361750451,,,,,,0.832193287,,,,,,0.968673199,,,,,,,1,,4,,White,54,0.5,1,0,Non-Integrator,4.25,,0.900433243
,,42.88946389,18.34506384,,,,,Male,,,,,,,,,,Original_1140,,,,5.6,Original,,,0.283119471,,,,,,0.824759737,,,,,,0.213635202,,,,,,,1,,,,White,,,1,0,Non-Integrator,3,,0.51919747
,,62.69560666,16.00591798,,,,,Male,,,,,,,,,,Original_1141,,,,2.933333333,Original,,,0.436882307,,,,,,0.647297429,,,,,,0.907912171,,,,,,,1,,6,,Other,47,0.75,1,0,Non-Integrator,3.625,,0.7776048
,,52.11581305,16.96457432,,,,,Male,,,,,,,,,,Original_1142,,,,4.133333333,Original,,,0.413136662,,,,,,0.81064134,,,,,,0.845752191,,,,,,,1,,4,,Asian,47,0.5,1,0,Non-Integrator,2.625,,0.828196766
,,49.282268,7.776895395,,,,,Female,,,,,,,,,,Original_1143,,,,5.133333333,Original,,,0.682842275,,,,,,0.756318118,,,,,,0.909045118,,,,,,,1,,6,,White,54,0.75,1,0,Non-Integrator,5.125,,0.832681618
,,29.20921732,12.87735623,,,,,Male,,,,,,,,,,Original_1144,,,,3.8,Original,,,0.820677721,,,,,,0.856107468,,,,,,0.972579299,,,,,,,1,,8,,White,45,1,1,0,Integrator,4.125,,0.914343384
,,49.98054186,11.71072709,,,,,Male,,,,,,,,,,Original_1145,,,,4.866666667,Original,,,0.909316877,,,,,,0.863224744,,,,,,0.919681086,,,,,,,1,,8,,Asian,52,1,1,0,Non-Integrator,1.875,,0.891452915
,,31.70187482,19.0489316,,,,,Female,,,,,,,,,,Original_1146,,,,1.8,Original,,,0.16577828,,,,,,0.795365363,,,,,,0.931024339,,,,,,,1,,8,,White,50,1,1,0,Integrator,5,,0.863194851
,,18.55554237,6.682463863,,,,,Male,,,,,,,,,,Original_1147,,,,3.6,Original,,,0.842241673,,,,,,0.665216966,,,,,,0.91168644,,,,,,,1,,8,,White,52,1,1,0,Integrator,4.875,,0.788451703
,,55.6623337,27.09059194,,,,,Male,,,,,,,,,,Original_1148,,,,4.933333333,Original,,,0.229608893,,,,,,0.264035161,,,,,,0.419261006,,,,,,,1,,2,,White,43,0.25,1,0,Non-Integrator,4.25,,0.341648084
,,52.20189756,16.98157436,,,,,Female,,,,,,,,,,Original_1149,,,,3.933333333,Original,,,0.268546402,,,,,,0.538508426,,,,,,0.393022466,,,,,,,1,,,,Wh/Hisp,,,1,0,Non-Integrator,4.625,,0.465765446
,,53.87004179,35.26898137,,,,,Female,,,,,,,,,,Original_1150,,,,4.466666667,Original,,,0.109633101,,,,,,0.038434327,,,,,,0.415181244,,,,,,,1,,7,,White,42,0.875,1,0,Imprecise Navigator,4.75,,0.226807786
,,41.92974147,14.04801585,,,,,Female,,,,,,,,,,Original_1151,,,,3.533333333,Original,,,0.373322079,,,,,,0.734084351,,,,,,0.442854344,,,,,,,1,,4,,Asian,51,0.5,1,0,Non-Integrator,4.5,,0.588469348
,,38.178241,17.31656101,,,,,Female,,,,,,,,,,Original_2001,,,,5,Original,,,0.663347028,,,,,,0.709568889,,,,,,0.956622465,,,,,,,2,,8,1,White,51,1,1,1,Integrator,3.375,,0.833095677
,,69.59390435,21.92363604,,,,,Female,,,,,,,,,,Original_2002,,,,4.066666667,Original,,,0.56324389,,,,,,0.035124491,,,,,,0.72863753,,,,,,,2,,7,,Black,41,0.875,1,0,Non-Integrator,4.875,,0.381881011
,,54.19199469,35.82015963,,,,,Male,,,,,,,,,,Original_2003,,,,4.466666667,Original,,,0.098029714,,,,,,0.723537907,,,,,,0.493367665,,,,,,,2,,5,,White,39,0.625,1,0,Imprecise Navigator,5.5,,0.608452786
,,46.28096046,32.34245711,,,,,Female,,,,,,,,,,Original_2004,,,8,4.533333333,Original,,,0.298838639,,,,,,0.44688504,,,,,,0.452121511,,,,,,,2,,6,,White,41,0.75,1,0,Imprecise Navigator,4.125,,0.449503276
,,41.65710667,27.88319832,,,,,Female,,,,,,,,,,Original_2005,,,30,4.533333333,Original,,,0.531357841,,,,,,0.62166015,,,,,,0.958527503,,,,,,,2,,7,1,White,39,0.875,1,1,Non-Integrator,2.625,,0.790093826
,,23.18709592,12.60772758,,,,,Male,,,,,,,,,,Original_2007,,,50,5.266666667,Original,,,0.837042291,,,,,,0.517805015,,,,,,0.43527121,,,,,,,2,,8,,White,53,1,1,0,Integrator,2.25,,0.476538113
