participant,UUID,date,condition,direction test,start landmark,facing landmark,target landmark,bearing,actual direction,abs error,same or different route,error in pointing task
Rev_10,884637bb-5bad-4700-b63f-9f57cb6ed4e6,2020-09-25 00:51:03 UTC,Rev,0,Sauer Center,Tobler Museum,Golledge Hall,-55,-51.85616181,3.143838187,same,FALSE
Rev_10,884637bb-5bad-4700-b63f-9f57cb6ed4e6,2020-09-25 00:51:03 UTC,Rev,0,Sauer Center,Tobler Museum,Harris Hall,-75,4.240040564,79.24004056,different,FALSE
Rev_10,884637bb-5bad-4700-b63f-9f57cb6ed4e6,2020-09-25 00:51:03 UTC,Rev,0,Sauer Center,Tobler Museum,Lynch Station,-75,17.76205492,92.76205492,different,FALSE
Rev_10,884637bb-5bad-4700-b63f-9f57cb6ed4e6,2020-09-25 00:51:03 UTC,Rev,0,Tobler Museum,Sauer Center,Lynch Station,131,-156.2355625,72.76443745,different,FALSE
Rev_10,884637bb-5bad-4700-b63f-9f57cb6ed4e6,2020-09-25 00:51:03 UTC,Rev,0,Tobler Museum,Sauer Center,Snow Church,31,38.78279809,7.782798086,same,FALSE
Rev_10,884637bb-5bad-4700-b63f-9f57cb6ed4e6,2020-09-25 00:51:03 UTC,Rev,0,Tobler Museum,Sauer Center,Batty House,58,-171.0086651,130.9913349,different,FALSE
Rev_10,884637bb-5bad-4700-b63f-9f57cb6ed4e6,2020-09-25 00:51:03 UTC,Rev,0,Tobler Museum,Sauer Center,Harris Hall,139,-173.2852643,47.71473567,different,FALSE
Rev_10,884637bb-5bad-4700-b63f-9f57cb6ed4e6,2020-09-25 00:51:03 UTC,Rev,0,Tobler Museum,Sauer Center,Harvey House,139,147.248191,8.248190997,different,FALSE
Rev_10,884637bb-5bad-4700-b63f-9f57cb6ed4e6,2020-09-25 00:51:03 UTC,Rev,0,Tobler Museum,Sauer Center,Sauer Center,7,-20.69981416,27.69981416,same,FALSE
Rev_10,884637bb-5bad-4700-b63f-9f57cb6ed4e6,2020-09-25 00:51:03 UTC,Rev,0,Tobler Museum,Sauer Center,Golledge Hall,82,67.30353066,14.69646934,same,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Batty House,Lynch Station,Tobler Museum,46,37.30802198,8.691978019,different,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Batty House,Lynch Station,Lynch Station,-13,-47.32798389,34.32798389,same,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Batty House,Lynch Station,Snow Church,50,48.19947553,1.800524469,different,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Batty House,Lynch Station,Harvey House,75,93.19423766,18.19423766,same,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Batty House,Lynch Station,Sauer Center,54,30.3316951,23.6683049,different,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Batty House,Lynch Station,Harris Hall,24,37.5286373,13.5286373,same,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Batty House,Lynch Station,Golledge Hall,35,51.76768154,16.76768154,different,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Lynch Station,Harris Hall,Golledge Hall,19,-3.323863738,22.32386374,different,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Lynch Station,Harris Hall,Harvey House,65,48.19593801,16.80406199,same,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Lynch Station,Harris Hall,Batty House,130,130.6542463,0.654246333,same,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Lynch Station,Harris Hall,Snow Church,31,-8.968174613,39.96817461,different,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Lynch Station,Harris Hall,Harris Hall,-4,7.021704671,11.02170467,same,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Lynch Station,Harris Hall,Tobler Museum,15,-17.95076442,32.95076442,different,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Lynch Station,Harris Hall,Sauer Center,37,-29.20903342,66.20903342,different,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Harris Hall,Harvey House,Harvey House,-15,-2.146796904,12.8532031,same,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Harris Hall,Harvey House,Batty House,81,83.35216568,2.352165685,same,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Harris Hall,Harvey House,Sauer Center,-4,-110.6574336,106.6574336,different,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Harris Hall,Harvey House,Snow Church,5,-84.7281122,89.7281122,different,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Harris Hall,Harvey House,Lynch Station,106,114.5627943,8.562794278,same,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Harris Hall,Harvey House,Tobler Museum,-65,-99.95984558,34.95984558,different,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Harris Hall,Harvey House,Golledge Hall,-4,-77.71082192,73.71082192,different,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Harvey House,Harris Hall,Golledge Hall,42,64.9530254,22.9530254,different,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Harvey House,Harris Hall,Batty House,-25,-46.54689912,21.54689912,same,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Harvey House,Harris Hall,Snow Church,90,66.19140238,23.80859762,different,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Harvey House,Harris Hall,Tobler Museum,59,42.14615863,16.85384137,different,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Harvey House,Harris Hall,Sauer Center,19,46.29205396,27.29205396,different,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Harvey House,Harris Hall,Harris Hall,77,-4.196894849,81.19689485,same,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Harvey House,Harris Hall,Lynch Station,-15,-32.28246429,17.28246429,same,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Golledge Hall,Snow Church,Harris Hall,4,176.2022806,172.2022806,different,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Golledge Hall,Snow Church,Snow Church,-3,1.204134401,4.204134401,same,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Golledge Hall,Snow Church,Batty House,-54,173.5694617,132.4305383,different,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Golledge Hall,Snow Church,Harvey House,-137,139.9309368,83.06906322,different,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Golledge Hall,Snow Church,Sauer Center,-74,-76.21088344,2.210883445,same,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Golledge Hall,Snow Church,Lynch Station,-11,-173.9683139,162.9683139,different,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Golledge Hall,Snow Church,Tobler Museum,-148,-147.0284471,0.971552938,same,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Snow Church,Sauer Center,Batty House,52,-90.64700942,142.6470094,different,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Snow Church,Sauer Center,Harris Hall,83,-88.09346154,171.0934615,different,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Snow Church,Sauer Center,Tobler Museum,-58,-63.69277617,5.692776166,same,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Snow Church,Sauer Center,Golledge Hall,-124,-125.8431145,1.84311455,same,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Snow Church,Sauer Center,Harvey House,-38,-119.6929579,81.69295786,different,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Snow Church,Sauer Center,Sauer Center,0,-0.279262352,0.279262352,same,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Snow Church,Sauer Center,Lynch Station,95,-79.44851915,174.4485192,different,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Sauer Center,Tobler Museum,Tobler Museum,3,2.713388186,0.286611814,same,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Sauer Center,Tobler Museum,Golledge Hall,-51,-51.85616181,0.856161813,same,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Sauer Center,Tobler Museum,Harris Hall,-130,4.240040564,134.2400406,different,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Sauer Center,Tobler Museum,Snow Church,-88,-89.63525726,1.635257259,same,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Sauer Center,Tobler Museum,Batty House,-176,6.744508622,177.2554914,different,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Sauer Center,Tobler Museum,Lynch Station,-144,17.76205492,161.7620549,different,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Sauer Center,Tobler Museum,Harvey House,22,-23.09134403,45.09134403,different,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Tobler Museum,Sauer Center,Golledge Hall,67,67.30353066,0.30353066,same,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Tobler Museum,Sauer Center,Lynch Station,33,-156.2355625,170.7644375,different,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Tobler Museum,Sauer Center,Snow Church,33,38.78279809,5.782798086,same,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Tobler Museum,Sauer Center,Sauer Center,-7,-20.69981416,13.69981416,same,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Tobler Museum,Sauer Center,Harvey House,135,147.248191,12.248191,different,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Tobler Museum,Sauer Center,Harris Hall,36,-173.2852643,150.7147357,different,FALSE
Rev_11,6dcef3ad-c81f-4a53-bb6e-a65149e549e1,2020-09-28 22:09:11 UTC,Rev,0,Tobler Museum,Sauer Center,Batty House,9,-171.0086651,179.9913349,different,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Batty House,Lynch Station,Sauer Center,-75,30.3316951,105.3316951,different,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Batty House,Lynch Station,Lynch Station,-46,-47.32798389,1.327983892,same,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Batty House,Lynch Station,Snow Church,-71,48.19947553,119.1994755,different,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Batty House,Lynch Station,Golledge Hall,-10,51.76768154,61.76768154,different,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Batty House,Lynch Station,Tobler Museum,160,37.30802198,122.691978,different,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Batty House,Lynch Station,Harris Hall,50,37.5286373,12.4713627,same,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Batty House,Lynch Station,Harvey House,89,93.19423766,4.194237658,same,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Lynch Station,Harris Hall,Golledge Hall,-73,-3.323863738,69.67613626,different,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Lynch Station,Harris Hall,Snow Church,-103,-8.968174613,94.03182539,different,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Lynch Station,Harris Hall,Harvey House,44,48.19593801,4.195938014,same,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Lynch Station,Harris Hall,Harris Hall,16,7.021704671,8.978295329,same,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Lynch Station,Harris Hall,Batty House,129,130.6542463,1.654246333,same,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Lynch Station,Harris Hall,Sauer Center,110,-29.20903342,139.2090334,different,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Lynch Station,Harris Hall,Tobler Museum,95,-17.95076442,112.9507644,different,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Harris Hall,Harvey House,Sauer Center,-13,-110.6574336,97.65743363,different,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Harris Hall,Harvey House,Tobler Museum,-32,-99.95984558,67.95984558,different,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Harris Hall,Harvey House,Golledge Hall,-105,-77.71082192,27.28917808,different,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Harris Hall,Harvey House,Snow Church,-49,-84.7281122,35.7281122,different,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Harris Hall,Harvey House,Batty House,30,83.35216568,53.35216568,same,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Harris Hall,Harvey House,Harvey House,-1,-2.146796904,1.146796904,same,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Harris Hall,Harvey House,Lynch Station,94,114.5627943,20.56279428,same,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Harvey House,Harris Hall,Batty House,-29,-46.54689912,17.54689912,same,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Harvey House,Harris Hall,Snow Church,-179,66.19140238,114.8085976,different,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Harvey House,Harris Hall,Harris Hall,4,-4.196894849,8.196894849,same,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Harvey House,Harris Hall,Tobler Museum,95,42.14615863,52.85384137,different,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Harvey House,Harris Hall,Golledge Hall,-173,64.9530254,122.0469746,different,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Harvey House,Harris Hall,Sauer Center,161,46.29205396,114.707946,different,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Harvey House,Harris Hall,Lynch Station,-31,-32.28246429,1.282464293,same,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Golledge Hall,Snow Church,Sauer Center,-74,-76.21088344,2.210883445,same,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Golledge Hall,Snow Church,Harvey House,160,139.9309368,20.06906322,different,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Golledge Hall,Snow Church,Snow Church,1,1.204134401,0.204134401,same,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Golledge Hall,Snow Church,Tobler Museum,-143,-147.0284471,4.028447062,same,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Golledge Hall,Snow Church,Harris Hall,143,176.2022806,33.20228061,different,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Golledge Hall,Snow Church,Batty House,39,173.5694617,134.5694617,different,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Golledge Hall,Snow Church,Lynch Station,55,-173.9683139,131.0316861,different,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Snow Church,Sauer Center,Batty House,170,-90.64700942,99.35299058,different,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Snow Church,Sauer Center,Sauer Center,-1,-0.279262352,0.720737648,same,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Snow Church,Sauer Center,Golledge Hall,-125,-125.8431145,0.84311455,same,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Snow Church,Sauer Center,Harris Hall,-97,-88.09346154,8.906538455,different,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Snow Church,Sauer Center,Harvey House,-82,-119.6929579,37.69295786,different,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Snow Church,Sauer Center,Tobler Museum,-64,-63.69277617,0.307223834,same,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Snow Church,Sauer Center,Lynch Station,-166,-79.44851915,86.55148085,different,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Sauer Center,Tobler Museum,Snow Church,-80,-89.63525726,9.635257259,same,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Sauer Center,Tobler Museum,Harris Hall,-27,4.240040564,31.24004056,different,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Sauer Center,Tobler Museum,Tobler Museum,0,2.713388186,2.713388186,same,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Sauer Center,Tobler Museum,Batty House,-72,6.744508622,78.74450862,different,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Sauer Center,Tobler Museum,Golledge Hall,-50,-51.85616181,1.856161813,same,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Sauer Center,Tobler Museum,Lynch Station,-62,17.76205492,79.76205492,different,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Sauer Center,Tobler Museum,Harvey House,-21,-23.09134403,2.091344033,different,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Tobler Museum,Sauer Center,Sauer Center,7,-20.69981416,27.69981416,same,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Tobler Museum,Sauer Center,Lynch Station,64,-156.2355625,139.7644375,different,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Tobler Museum,Sauer Center,Harvey House,140,147.248191,7.248190997,different,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Tobler Museum,Sauer Center,Snow Church,40,38.78279809,1.217201914,same,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Tobler Museum,Sauer Center,Batty House,62,-171.0086651,126.9913349,different,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Tobler Museum,Sauer Center,Harris Hall,110,-173.2852643,76.71473567,different,FALSE
Rev_12,e0576e23-8df2-4c4a-8f07-8de7490c0961,2020-09-29 04:09:03 UTC,Rev,0,Tobler Museum,Sauer Center,Golledge Hall,80,67.30353066,12.69646934,same,FALSE
Rev_14,3c501e1e-a804-4a48-9ee9-1ea5bb70b47d,2020-09-30 01:18:07 UTC,Rev,0,Batty House,Lynch Station,Snow Church,49,48.19947553,0.800524469,different,FALSE
Rev_14,3c501e1e-a804-4a48-9ee9-1ea5bb70b47d,2020-09-30 01:18:07 UTC,Rev,0,Batty House,Lynch Station,Golledge Hall,61,51.76768154,9.232318462,different,FALSE
Rev_14,3c501e1e-a804-4a48-9ee9-1ea5bb70b47d,2020-09-30 01:18:07 UTC,Rev,0,Batty House,Lynch Station,Sauer Center,23,30.3316951,7.331695097,different,FALSE
Rev_14,3c501e1e-a804-4a48-9ee9-1ea5bb70b47d,2020-09-30 01:18:07 UTC,Rev,0,Batty House,Lynch Station,Harris Hall,15,37.5286373,22.5286373,same,FALSE
Rev_14,3c501e1e-a804-4a48-9ee9-1ea5bb70b47d,2020-09-30 01:18:07 UTC,Rev,0,Batty House,Lynch Station,Tobler Museum,20,37.30802198,17.30802198,different,FALSE
Rev_14,3c501e1e-a804-4a48-9ee9-1ea5bb70b47d,2020-09-30 01:18:07 UTC,Rev,0,Batty House,Lynch Station,Lynch Station,-46,-47.32798389,1.327983892,same,FALSE
Rev_14,3c501e1e-a804-4a48-9ee9-1ea5bb70b47d,2020-09-30 01:18:07 UTC,Rev,0,Batty House,Lynch Station,Harvey House,67,93.19423766,26.19423766,same,FALSE
Rev_14,3c501e1e-a804-4a48-9ee9-1ea5bb70b47d,2020-09-30 01:18:07 UTC,Rev,0,Lynch Station,Harris Hall,Harris Hall,3,7.021704671,4.021704671,same,FALSE
Rev_14,3c501e1e-a804-4a48-9ee9-1ea5bb70b47d,2020-09-30 01:18:07 UTC,Rev,0,Lynch Station,Harris Hall,Harvey House,59,48.19593801,10.80406199,same,FALSE
Rev_14,3c501e1e-a804-4a48-9ee9-1ea5bb70b47d,2020-09-30 01:18:07 UTC,Rev,0,Lynch Station,Harris Hall,Batty House,132,130.6542463,1.345753667,same,FALSE
Rev_14,3c501e1e-a804-4a48-9ee9-1ea5bb70b47d,2020-09-30 01:18:07 UTC,Rev,0,Lynch Station,Harris Hall,Snow Church,0,-8.968174613,8.968174613,different,FALSE
Rev_14,3c501e1e-a804-4a48-9ee9-1ea5bb70b47d,2020-09-30 01:18:07 UTC,Rev,0,Lynch Station,Harris Hall,Golledge Hall,15,-3.323863738,18.32386374,different,FALSE
Rev_14,3c501e1e-a804-4a48-9ee9-1ea5bb70b47d,2020-09-30 01:18:07 UTC,Rev,0,Lynch Station,Harris Hall,Tobler Museum,-27,-17.95076442,9.049235579,different,FALSE
Rev_14,3c501e1e-a804-4a48-9ee9-1ea5bb70b47d,2020-09-30 01:18:07 UTC,Rev,0,Lynch Station,Harris Hall,Sauer Center,-31,-29.20903342,1.790966576,different,FALSE
Rev_14,3c501e1e-a804-4a48-9ee9-1ea5bb70b47d,2020-09-30 01:18:07 UTC,Rev,0,Harris Hall,Harvey House,Batty House,80,83.35216568,3.352165685,same,FALSE
Rev_14,3c501e1e-a804-4a48-9ee9-1ea5bb70b47d,2020-09-30 01:18:07 UTC,Rev,0,Harris Hall,Harvey House,Sauer Center,-106,-110.6574336,4.657433634,different,FALSE
Rev_14,3c501e1e-a804-4a48-9ee9-1ea5bb70b47d,2020-09-30 01:18:07 UTC,Rev,0,Harris Hall,Harvey House,Snow Church,-78,-84.7281122,6.728112203,different,FALSE
Rev_14,3c501e1e-a804-4a48-9ee9-1ea5bb70b47d,2020-09-30 01:18:07 UTC,Rev,0,Harris Hall,Harvey House,Harvey House,-1,-2.146796904,1.146796904,same,FALSE
